PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
-7.313223056576774,-4.604454220141979,11.647463824732133,-4.434161892770457,-4.7076924341177815,-3.6109917245220875,0.0516698374402351,0.9947075379049817,-0.048394034211338005,0.5941081139983088,normal
2.0247807550325083,4.33002724906206,-5.163089914860217,-12.228654254980997,8.796105698245112,0.17050995493177729,2.3193340720782802,-0.8691416003372878,-0.542525629207671,0.25131747830780027,normal
7.238505655189457,7.678365890059206,-4.108980590069297,-12.215717035048078,8.867833930740106,1.5998862287319613,0.9119393471495784,3.472604256359415,1.5876056429937593,-1.4458427780657892,normal
14.702909623611893,-1.2431326535927467,-3.6025649768309234,-2.599596675425983,1.095642273067515,0.20042911150912407,-7.09966036906653,-9.707203959406222,-1.0244327423581716,12.898459242490741,normal
9.386692221734156,10.93311642548537,-10.282433400008644,1.0420666569317936,-6.6427584402510504,-5.80999848846577,-8.782342442685966,0.6794492667504578,1.5574328550357268,0.35484730184505753,normal
0.419050017686008,9.325617225897041,0.43943395298113386,1.7454778020000328,18.765994125533265,0.3212060552023206,7.219704621849735,1.9352509528748418,-0.9185895165079141,-0.06357005978250128,normal
-4.868208343993786,-3.655273821910477,12.744745334880163,-2.257715799122133,-5.696476208213739,-3.5743324940374492,0.5942185232036187,0.58075987835313,-0.26601932730348254,0.2164435662654112,normal
-1.0012198340211695,-8.176622273715973,-1.2345609132807023,-0.47928933955634156,0.3411481761039295,-0.6328492647755664,0.5989884402003731,0.4723084104660324,-0.8780087052021835,-0.900346763332932,normal
1.5331384055838522,-5.802515350914586,-4.238753525606503,-2.2650862775584732,0.5947992677325611,-0.30199458706845494,-4.0551915680770785,-0.7222802739859056,-0.2816030919422762,1.8572913975470633,normal
-0.3755794363115881,-8.57980973506812,-1.3891150404651718,-0.4121437614902616,-0.0914901902228136,-0.8910549636999712,0.7093635294680047,0.3492570127890205,-1.1609519940337596,-1.0166849001292504,normal
-1.632771114218151,-8.383211495594054,-2.264927076374701,-0.9292371327469867,0.24905690178941386,-0.8410764130819935,0.13196872753863512,0.8463772478647362,0.7108811058191106,-0.2221759773048044,normal
3.165196140351005,11.682433065022929,11.238916356362878,-16.207434924134887,4.844726174101174,-1.1274348361853888,-2.6878108393416187,0.9018984828182101,0.5071156524898082,-1.0439580256532919,normal
-13.112216739961108,9.73643684736337,13.447582758215791,-3.229525771422433,12.291071061950541,-2.6109829140996177,6.136085540578887,-0.19638267303778853,-1.432068933008517,1.638633015639053,normal
